
0it [00:00, ?it/s]
25960it [00:19, 1418.31it/s]
26103it [00:20, 1419.49it/s]
26246it [00:20, 1416.25it/s]
26388it [00:20, 1401.08it/s]
26529it [00:20, 1388.89it/s]
26668it [00:20, 1368.00it/s]
26806it [00:20, 1369.43it/s]
26951it [00:20, 1390.40it/s]
27094it [00:20, 1401.88it/s]
27235it [00:20, 1324.23it/s]
27385it [00:20, 1370.44it/s]
27526it [00:21, 1380.81it/s]
27665it [00:21, 1380.67it/s]
27805it [00:21, 1385.58it/s]
27944it [00:21, 1378.39it/s]
28083it [00:21, 1361.98it/s]
28220it [00:21, 1355.78it/s]
28356it [00:21, 1320.25it/s]
28493it [00:21, 1313.06it/s]
28647it [00:21, 1373.33it/s]
28789it [00:22, 1383.98it/s]
28932it [00:22, 1397.34it/s]
29091it [00:22, 1449.41it/s]
29237it [00:22, 1444.10it/s]
29390it [00:22, 1466.74it/s]
29538it [00:22, 1452.71it/s]
29684it [00:22, 1332.60it/s]
29820it [00:22, 1222.51it/s]
29962it [00:22, 1275.61it/s]
30101it [00:22, 1306.28it/s]
30246it [00:23, 1344.52it/s]
30387it [00:23, 1362.38it/s]
30525it [00:23, 1301.27it/s]
30668it [00:23, 1335.41it/s]
30806it [00:23, 1346.47it/s]
30951it [00:23, 1375.63it/s]
31095it [00:23, 1392.10it/s]
31242it [00:23, 1412.81it/s]
31384it [00:23, 1383.05it/s]
31523it [00:24, 1371.74it/s]
31665it [00:24, 1385.26it/s]
31805it [00:24, 1388.36it/s]
31945it [00:24, 1354.61it/s]
32081it [00:24, 1333.02it/s]
32226it [00:24, 1363.97it/s]
32363it [00:24, 1328.92it/s]
32516it [00:24, 1382.93it/s]
32656it [00:24, 1367.62it/s]
32794it [00:24, 1370.25it/s]
32932it [00:25, 1341.76it/s]
33068it [00:25, 1345.09it/s]
33210it [00:25, 1366.32it/s]
33349it [00:25, 1370.12it/s]
33489it [00:25, 1378.80it/s]
33628it [00:25, 1375.95it/s]
33768it [00:25, 1382.09it/s]
33907it [00:25, 1380.08it/s]
34048it [00:25, 1387.02it/s]
34187it [00:25, 1386.23it/s]
34326it [00:26, 1386.42it/s]
34479it [00:26, 1426.51it/s]
34622it [00:26, 1414.62it/s]
34765it [00:26, 1418.07it/s]
34907it [00:26, 1411.25it/s]
35049it [00:26, 1412.78it/s]
35191it [00:26, 1404.17it/s]
35332it [00:26, 1399.61it/s]
35491it [00:26, 1449.14it/s]
35637it [00:26, 1447.96it/s]
35783it [00:27, 1409.03it/s]
35926it [00:27, 1413.35it/s]
36073it [00:27, 1402.61it/s]
36214it [00:27, 1397.12it/s]
36354it [00:27, 1381.39it/s]
36493it [00:27, 1357.85it/s]
36629it [00:27, 1356.75it/s]
36783it [00:27, 1406.53it/s]
36925it [00:27, 1405.34it/s]
37066it [00:28, 1387.95it/s]
37208it [00:28, 1395.47it/s]
37348it [00:28, 1374.85it/s]
37492it [00:28, 1392.06it/s]
37633it [00:28, 1397.05it/s]
37773it [00:28, 1391.89it/s]
37913it [00:28, 1392.73it/s]
38053it [00:28, 1392.42it/s]
38193it [00:28, 1388.65it/s]
38332it [00:28, 1380.20it/s]
38476it [00:29, 1396.20it/s]
38618it [00:29, 1403.19it/s]
38759it [00:29, 1399.46it/s]
38899it [00:29, 1398.46it/s]
39042it [00:29, 1405.54it/s]
39184it [00:29, 1409.69it/s]
39328it [00:29, 1417.61it/s]
39470it [00:29, 1414.46it/s]
39613it [00:29, 1416.80it/s]
39755it [00:29, 1415.54it/s]
39900it [00:30, 1423.04it/s]
40043it [00:30, 1410.73it/s]
40187it [00:30, 1418.79it/s]
40329it [00:30, 1405.78it/s]
40470it [00:30, 1394.12it/s]
40610it [00:30, 1391.85it/s]
40768it [00:30, 1442.99it/s]
40913it [00:30, 1424.20it/s]
41056it [00:30, 1407.55it/s]
41198it [00:30, 1403.83it/s]
41339it [00:31, 1384.17it/s]
41478it [00:31, 1380.49it/s]
41617it [00:31, 1370.74it/s]
41759it [00:31, 1384.64it/s]
41898it [00:31, 1329.95it/s]
42032it [00:31, 1298.44it/s]
42163it [00:31, 1297.68it/s]
42297it [00:31, 1309.93it/s]
42443it [00:31, 1350.99it/s]
42591it [00:31, 1387.00it/s]
42733it [00:32, 1391.28it/s]
42881it [00:32, 1401.35it/s]
43022it [00:32, 1401.68it/s]
43175it [00:32, 1437.75it/s]
43320it [00:32, 1396.72it/s]
43475it [00:32, 1437.80it/s]
43620it [00:32, 1421.88it/s]
43763it [00:32, 1413.96it/s]
43907it [00:32, 1420.82it/s]
44050it [00:33, 1411.39it/s]
44195it [00:33, 1420.60it/s]
44339it [00:33, 1422.63it/s]
44482it [00:33, 1412.83it/s]
44626it [00:33, 1419.91it/s]
44769it [00:33, 1257.32it/s]
44920it [00:33, 1311.37it/s]
45063it [00:33, 1341.76it/s]
45205it [00:33, 1360.16it/s]
45343it [00:33, 1359.30it/s]
45485it [00:34, 1375.32it/s]
45630it [00:34, 1394.93it/s]
45773it [00:34, 1404.61it/s]
45914it [00:34, 1401.36it/s]
46055it [00:34, 1394.04it/s]
46201it [00:34, 1411.39it/s]
46346it [00:34, 1422.62it/s]
46489it [00:34, 1334.46it/s]
46631it [00:34, 1357.46it/s]
46778it [00:35, 1387.86it/s]
46918it [00:35, 1340.06it/s]
47053it [00:35, 1273.98it/s]
47189it [00:35, 1297.02it/s]
47328it [00:35, 1321.65it/s]
47462it [00:35, 1304.74it/s]
47601it [00:35, 1329.17it/s]
47742it [00:35, 1351.06it/s]
47894it [00:35, 1365.13it/s]
48032it [00:35, 1369.24it/s]
48180it [00:36, 1384.09it/s]
48320it [00:36, 1387.87it/s]
48459it [00:36, 1377.80it/s]
48600it [00:36, 1384.58it/s]
48740it [00:36, 1387.70it/s]
48886it [00:36, 1391.67it/s]
49034it [00:36, 1381.62it/s]
49187it [00:36, 1420.89it/s]
49330it [00:36, 1409.37it/s]
49472it [00:36, 1411.64it/s]
49614it [00:37, 1400.25it/s]
49756it [00:37, 1404.24it/s]
49897it [00:37, 1404.32it/s]/Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3372: RuntimeWarning: Mean of empty slice.
  return _methods._mean(a, axis=axis, dtype=dtype,
/Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/site-packages/numpy/core/_methods.py:170: RuntimeWarning: invalid value encountered in double_scalars
  ret = ret.dtype.type(ret / rcount)

50038it [00:37, 1014.81it/s]
50155it [00:37, 599.49it/s] 
50246it [00:38, 481.70it/s]
50320it [00:38, 430.92it/s]
50382it [00:38, 386.59it/s]
50435it [00:38, 360.34it/s]
50482it [00:38, 344.37it/s]
50524it [00:39, 350.67it/s]
50565it [00:39, 315.73it/s]
50601it [00:39, 322.02it/s]
50637it [00:39, 327.71it/s]
50672it [00:39, 327.49it/s]
50707it [00:39, 319.00it/s]
50741it [00:39, 324.96it/s]
50775it [00:39, 326.21it/s]
50809it [00:39, 324.42it/s]
50842it [00:40, 312.37it/s]
50874it [00:40, 313.70it/s]
50906it [00:40, 305.41it/s]
50937it [00:40, 304.60it/s]
50971it [00:40, 298.78it/s]
51005it [00:40, 305.25it/s]
51039it [00:40, 299.08it/s]
51073it [00:40, 302.07it/s]
51108it [00:40, 314.65it/s]
51141it [00:41, 317.36it/s]
51175it [00:41, 272.34it/s]
51209it [00:41, 281.31it/s]
51243it [00:41, 281.60it/s]
51277it [00:41, 288.09it/s]
51311it [00:41, 287.26it/s]
51345it [00:41, 291.46it/s]
51379it [00:41, 293.69it/s]
51413it [00:41, 294.90it/s]
51447it [00:42, 286.26it/s]
51481it [00:42, 286.86it/s]
51515it [00:42, 295.45it/s]
51549it [00:42, 300.15it/s]
51583it [00:42, 301.66it/s]
51617it [00:42, 305.50it/s]
51651it [00:42, 299.80it/s]
51685it [00:42, 299.75it/s]
51719it [00:42, 299.79it/s]
51753it [00:43, 305.41it/s]
51787it [00:43, 302.91it/s]
51822it [00:43, 315.39it/s]
51855it [00:43, 307.88it/s]
51889it [00:43, 311.25it/s]
51923it [00:43, 301.25it/s]
51957it [00:43, 304.19it/s]
51991it [00:43, 303.56it/s]
52025it [00:43, 304.96it/s]
52059it [00:44, 304.74it/s]
52093it [00:44, 304.22it/s]
52127it [00:44, 301.30it/s]
52161it [00:44, 284.13it/s]
52195it [00:44, 293.26it/s]
52229it [00:44, 273.45it/s]
52263it [00:44, 278.29it/s]
52297it [00:44, 283.87it/s]
52331it [00:45, 267.14it/s]
52365it [00:45, 266.50it/s]
52399it [00:45, 269.30it/s]
52433it [00:45, 266.96it/s]
52467it [00:45, 277.49it/s]
52501it [00:45, 286.91it/s]
52535it [00:45, 295.13it/s]
52569it [00:45, 292.78it/s]
52603it [00:46, 292.49it/s]
52637it [00:46, 297.35it/s]
52671it [00:46, 285.49it/s]
52705it [00:46, 272.39it/s]
52739it [00:46, 278.01it/s]
52773it [00:46, 281.50it/s]
52807it [00:46, 281.87it/s]
52841it [00:46, 284.66it/s]
52875it [00:47, 275.63it/s]
52909it [00:47, 276.66it/s]
52943it [00:47, 278.98it/s]
52977it [00:47, 276.49it/s]
53011it [00:47, 281.35it/s]
53045it [00:47, 281.07it/s]
53079it [00:47, 283.87it/s]
53113it [00:47, 283.73it/s]
53147it [00:47, 285.33it/s]
53181it [00:48, 279.85it/s]
53215it [00:48, 281.17it/s]
53249it [00:48, 283.25it/s]
53283it [00:48, 287.43it/s]
53317it [00:48, 288.98it/s]
53351it [00:48, 289.43it/s]
53385it [00:48, 295.39it/s]
53419it [00:48, 299.63it/s]
53453it [00:49, 303.60it/s]
53487it [00:49, 299.78it/s]
53521it [00:49, 291.74it/s]
53555it [00:49, 290.31it/s]
53589it [00:49, 289.03it/s]
53623it [00:49, 291.73it/s]
53657it [00:49, 275.78it/s]
53691it [00:49, 284.42it/s]
53725it [00:49, 293.67it/s]
53759it [00:50, 296.85it/s]
53793it [00:50, 304.86it/s]
53827it [00:50, 309.71it/s]
53861it [00:50, 312.35it/s]
53895it [00:50, 304.36it/s]
53929it [00:50, 308.51it/s]
53963it [00:50, 307.06it/s]
53997it [00:50, 304.93it/s]
54031it [00:50, 292.43it/s]
54065it [00:51, 281.90it/s]
54099it [00:51, 286.55it/s]
54133it [00:51, 288.31it/s]
54167it [00:51, 279.11it/s]
54201it [00:51, 280.10it/s]
54235it [00:51, 283.02it/s]
54269it [00:51, 292.26it/s]
54303it [00:51, 296.03it/s]
54337it [00:52, 290.23it/s]
54371it [00:52, 294.76it/s]
54405it [00:52, 298.06it/s]
54439it [00:52, 302.31it/s]
54473it [00:52, 304.99it/s]
54507it [00:52, 303.62it/s]
54541it [00:52, 299.58it/s]
54575it [00:52, 298.41it/s]
54609it [00:52, 299.94it/s]
54643it [00:53, 299.30it/s]
54677it [00:53, 304.72it/s]
54711it [00:53, 307.99it/s]
54745it [00:53, 305.72it/s]
54779it [00:53, 306.77it/s]
54813it [00:53, 311.04it/s]
54847it [00:53, 306.22it/s]
54881it [00:53, 306.77it/s]
54915it [00:53, 308.48it/s]
54949it [00:54, 307.54it/s]
54983it [00:54, 315.11it/s]
55017it [00:54, 318.35it/s]
55051it [00:54, 321.10it/s]
55085it [00:54, 318.09it/s]
55119it [00:54, 320.22it/s]
55153it [00:54, 320.08it/s]
55187it [00:54, 313.83it/s]
55221it [00:54, 316.41it/s]
55255it [00:55, 317.67it/s]
55289it [00:55, 317.12it/s]
55323it [00:55, 308.94it/s]
55357it [00:55, 311.02it/s]
55391it [00:55, 315.31it/s]
55425it [00:55, 302.10it/s]
55459it [00:55, 304.31it/s]
55493it [00:55, 300.08it/s]
55527it [00:55, 302.60it/s]
55561it [00:56, 305.10it/s]
55595it [00:56, 297.83it/s]
55629it [00:56, 304.69it/s]
55663it [00:56, 305.90it/s]
55697it [00:56, 305.26it/s]
55731it [00:56, 300.54it/s]
55765it [00:56, 305.79it/s]
55799it [00:56, 303.30it/s]
55833it [00:56, 299.69it/s]
55867it [00:57, 305.24it/s]
55901it [00:57, 310.28it/s]
55935it [00:57, 307.91it/s]
55969it [00:57, 301.93it/s]
56003it [00:57, 303.25it/s]
56037it [00:57, 289.74it/s]
56071it [00:57, 288.77it/s]
56105it [00:57, 297.07it/s]
56139it [00:57, 303.18it/s]
56173it [00:58, 300.50it/s]
56207it [00:58, 302.43it/s]
56241it [00:58, 290.85it/s]
56275it [00:58, 297.78it/s]
56309it [00:58, 301.92it/s]
56343it [00:58, 306.90it/s]
56377it [00:58, 303.65it/s]
56411it [00:58, 309.72it/s]
56445it [00:58, 315.88it/s]
56479it [00:59, 309.86it/s]
56513it [00:59, 315.21it/s]
56547it [00:59, 310.01it/s]
56581it [00:59, 302.81it/s]
56615it [00:59, 297.22it/s]
56649it [00:59, 297.80it/s]
56683it [00:59, 303.12it/s]
56717it [00:59, 306.64it/s]
56751it [00:59, 304.84it/s]
56785it [01:00, 308.40it/s]
56819it [01:00, 310.54it/s]
56853it [01:00, 301.93it/s]
56887it [01:00, 294.68it/s]
56921it [01:00, 290.90it/s]
56955it [01:00, 286.81it/s]
56989it [01:00, 287.81it/s]
57023it [01:00, 289.50it/s]
57057it [01:00, 296.91it/s]
57091it [01:01, 299.93it/s]
57125it [01:01, 292.06it/s]
57159it [01:01, 296.00it/s]
57193it [01:01, 304.37it/s]
57227it [01:01, 299.92it/s]
57261it [01:01, 294.10it/s]
57295it [01:01, 283.64it/s]
57329it [01:01, 294.66it/s]
57363it [01:02, 294.17it/s]
57397it [01:02, 298.46it/s]
57431it [01:02, 289.70it/s]
57465it [01:02, 294.04it/s]
57499it [01:02, 296.47it/s]
57533it [01:02, 294.15it/s]
57567it [01:02, 302.53it/s]
57601it [01:02, 307.60it/s]
57635it [01:02, 306.99it/s]
57669it [01:03, 305.52it/s]
57703it [01:03, 313.45it/s]
57737it [01:03, 317.34it/s]
57771it [01:03, 314.32it/s]
57805it [01:03, 316.71it/s]
57839it [01:03, 315.27it/s]
57873it [01:03, 311.49it/s]
57907it [01:03, 297.61it/s]
57941it [01:03, 305.63it/s]
57975it [01:04, 308.33it/s]
58009it [01:04, 296.21it/s]
58043it [01:04, 301.47it/s]
58077it [01:04, 304.45it/s]
58111it [01:04, 307.85it/s]
58145it [01:04, 300.51it/s]
58179it [01:04, 303.72it/s]
58213it [01:04, 309.22it/s]
58247it [01:04, 313.14it/s]
58281it [01:05, 314.37it/s]
58315it [01:05, 303.54it/s]
58349it [01:05, 302.85it/s]
58383it [01:05, 293.86it/s]
58417it [01:05, 294.84it/s]
58451it [01:05, 290.10it/s]
58485it [01:05, 292.38it/s]
58519it [01:05, 297.41it/s]
58553it [01:05, 289.77it/s]
58587it [01:06, 298.14it/s]
58621it [01:06, 298.17it/s]
58655it [01:06, 305.70it/s]
58689it [01:06, 309.24it/s]
58723it [01:06, 313.16it/s]
58757it [01:06, 315.01it/s]
58791it [01:06, 313.54it/s]
58825it [01:06, 304.15it/s]
58859it [01:06, 311.43it/s]
58893it [01:07, 314.59it/s]
58927it [01:07, 318.38it/s]
58961it [01:07, 316.25it/s]
58995it [01:07, 318.49it/s]
59029it [01:07, 317.14it/s]
59063it [01:07, 318.36it/s]
59097it [01:07, 323.16it/s]
59131it [01:07, 310.84it/s]
59165it [01:07, 308.26it/s]
59199it [01:08, 302.98it/s]
59233it [01:08, 306.08it/s]
59267it [01:08, 304.35it/s]
59301it [01:08, 303.34it/s]
59335it [01:08, 305.74it/s]
59369it [01:08, 300.80it/s]
59403it [01:08, 295.25it/s]
59437it [01:08, 286.12it/s]
59471it [01:08, 292.55it/s]
59505it [01:09, 293.71it/s]
59539it [01:09, 292.07it/s]
59573it [01:09, 292.51it/s]
59607it [01:09, 294.56it/s]
59641it [01:09, 296.58it/s]
59675it [01:09, 291.56it/s]
59709it [01:09, 294.18it/s]
59743it [01:09, 298.90it/s]
59777it [01:09, 299.88it/s]
59811it [01:10, 295.53it/s]
59845it [01:10, 293.97it/s]
59879it [01:10, 298.04it/s]
59913it [01:10, 289.34it/s]
59947it [01:10, 293.05it/s]
59981it [01:10, 290.90it/s]
60015it [01:10, 294.06it/s]
60049it [01:10, 296.46it/s]
60083it [01:10, 299.15it/s]
60117it [01:11, 294.00it/s]
60151it [01:11, 301.04it/s]
60185it [01:11, 306.47it/s]
60219it [01:11, 308.74it/s]
60253it [01:11, 310.91it/s]
60287it [01:11, 304.72it/s]
60321it [01:11, 305.95it/s]
60355it [01:11, 310.23it/s]
60389it [01:11, 309.13it/s]
60423it [01:12, 295.15it/s]
60457it [01:12, 287.50it/s]
60491it [01:12, 284.43it/s]
60525it [01:12, 289.02it/s]
60559it [01:12, 279.43it/s]
60593it [01:12, 272.54it/s]
60627it [01:12, 272.42it/s]
60661it [01:12, 282.35it/s]
60695it [01:13, 287.91it/s]
60729it [01:13, 293.19it/s]
60763it [01:13, 286.52it/s]
60797it [01:13, 283.90it/s]
60831it [01:13, 283.23it/s]
60865it [01:13, 289.13it/s]
60899it [01:13, 294.56it/s]
60933it [01:13, 290.48it/s]
60967it [01:14, 293.27it/s]
61001it [01:14, 280.33it/s]
61035it [01:14, 273.76it/s]
61069it [01:14, 266.78it/s]
61103it [01:14, 269.79it/s]
61137it [01:14, 264.58it/s]
61171it [01:14, 275.79it/s]
61205it [01:14, 277.09it/s]
61239it [01:15, 274.52it/s]
61273it [01:15, 264.19it/s]
61307it [01:15, 265.53it/s]
61341it [01:15, 262.10it/s]
61375it [01:15, 273.33it/s]
61409it [01:15, 272.02it/s]
61443it [01:15, 265.78it/s]
61477it [01:15, 267.96it/s]
61511it [01:16, 270.00it/s]
61545it [01:16, 274.53it/s]
61579it [01:16, 254.34it/s]
61613it [01:16, 254.81it/s]
61647it [01:16, 255.13it/s]
61681it [01:16, 256.00it/s]
61715it [01:16, 266.01it/s]
61747it [01:16, 280.18it/s]
61776it [01:17, 244.58it/s]
61802it [01:17, 239.16it/s]
61834it [01:17, 245.11it/s]
61868it [01:17, 253.07it/s]
61902it [01:17, 256.61it/s]
61936it [01:17, 253.61it/s]
61970it [01:17, 257.71it/s]
62004it [01:17, 257.15it/s]
62038it [01:18, 231.29it/s]
62072it [01:18, 238.93it/s]
62106it [01:18, 239.40it/s]
62140it [01:18, 249.34it/s]
62174it [01:18, 254.14it/s]
62208it [01:18, 256.88it/s]
62242it [01:18, 256.81it/s]
62276it [01:19, 252.22it/s]
62302it [01:19, 241.48it/s]
62327it [01:19, 216.60it/s]
62361it [01:19, 231.97it/s]
62395it [01:19, 242.68it/s]
62429it [01:19, 249.13it/s]
62463it [01:19, 246.10it/s]
62497it [01:20, 245.82it/s]
62531it [01:20, 239.93it/s]
62565it [01:20, 240.76it/s]
62599it [01:20, 250.24it/s]
62633it [01:20, 252.51it/s]
62664it [01:20, 266.95it/s]
62692it [01:20, 235.97it/s]
62718it [01:20, 232.17it/s]
62752it [01:21, 237.35it/s]
62781it [01:21, 247.11it/s]
62807it [01:21, 222.64it/s]
62837it [01:21, 220.68it/s]
62871it [01:21, 235.14it/s]
62905it [01:21, 238.25it/s]
62939it [01:21, 248.88it/s]
62973it [01:21, 250.73it/s]
63007it [01:22, 244.59it/s]
63041it [01:22, 246.56it/s]
63075it [01:22, 245.11it/s]
63109it [01:22, 241.49it/s]
63143it [01:22, 242.57it/s]
63177it [01:22, 235.82it/s]
63208it [01:22, 253.86it/s]
63234it [01:23, 245.21it/s]
63262it [01:23, 228.85it/s]
63296it [01:23, 242.43it/s]
63330it [01:23, 244.77it/s]
63364it [01:23, 256.75it/s]
63398it [01:23, 259.28it/s]
63432it [01:23, 258.20it/s]
63466it [01:23, 265.53it/s]
63500it [01:24, 274.35it/s]
63534it [01:24, 274.04it/s]
63568it [01:24, 277.93it/s]
63602it [01:24, 271.22it/s]
63636it [01:24, 271.98it/s]
63670it [01:24, 275.84it/s]
63704it [01:24, 282.19it/s]
63738it [01:24, 286.64it/s]
63772it [01:25, 291.00it/s]
63806it [01:25, 296.87it/s]
63840it [01:25, 289.88it/s]
63874it [01:25, 296.95it/s]
63908it [01:25, 298.84it/s]
63942it [01:25, 297.47it/s]
63976it [01:25, 301.89it/s]
64010it [01:25, 300.43it/s]
64044it [01:25, 298.65it/s]
64078it [01:26, 293.97it/s]
64112it [01:26, 288.30it/s]
64146it [01:26, 291.26it/s]
64180it [01:26, 289.42it/s]
64214it [01:26, 291.01it/s]
64248it [01:26, 275.16it/s]
64282it [01:26, 272.14it/s]
64316it [01:26, 279.13it/s]
64350it [01:27, 286.24it/s]
64384it [01:27, 281.91it/s]
64418it [01:27, 285.36it/s]
64452it [01:27, 285.38it/s]
64486it [01:27, 292.61it/s]
64520it [01:27, 286.30it/s]
64554it [01:27, 285.77it/s]
64588it [01:27, 290.27it/s]
64622it [01:27, 296.64it/s]
64656it [01:28, 298.33it/s]
64690it [01:28, 285.56it/s]
64724it [01:28, 290.84it/s]
64758it [01:28, 295.74it/s]
64792it [01:28, 290.31it/s]
64826it [01:28, 289.63it/s]
64860it [01:28, 290.53it/s]
64894it [01:28, 293.33it/s]
64928it [01:28, 294.61it/s]
64962it [01:29, 293.33it/s]
64996it [01:29, 298.65it/s]
65030it [01:29, 304.42it/s]
65064it [01:29, 308.78it/s]
65098it [01:29, 304.45it/s]
65132it [01:29, 309.33it/s]
